date,strategy,equity,position,active_contract,settlement,previous_contract,roll_today,action,execution_price,daily_return
2026-06-22,50/200 DMA,6047.522258041985,1,NGN26,3.253,NGN26,False,NONE,,0.006186204763377612
2026-06-23,50/200 DMA,5850.461895498963,1,NGN26,3.147,NGN26,False,NONE,,-0.03258530587150332
2026-06-24,50/200 DMA,6062.394738233911,1,NGQ26,3.261,NGN26,True,NONE,,0.036224976167778866
2026-06-25,50/200 DMA,6125.602779049597,1,NGQ26,3.295,NGQ26,False,NONE,,0.010426249616682037
2026-06-26,50/200 DMA,6095.857818665745,1,NGQ26,3.279,NGQ26,False,NONE,,-0.004855842185129022
2026-06-29,50/200 DMA,5913.669936314649,1,NGQ26,3.181,NGQ26,False,NONE,,-0.02988716071973163
2026-06-30,50/200 DMA,6088.421578569781,1,NGQ26,3.275,NGQ26,False,NONE,,0.0295504558314994
2026-07-01,50/200 DMA,5986.173277250289,1,NGQ26,3.22,NGQ26,False,NONE,,-0.016793893129770865
2026-07-02,50/200 DMA,5941.555836674511,1,NGQ26,3.196,NGQ26,False,NONE,,-0.007453416149068359
2026-07-06,50/200 DMA,6032.649777850059,1,NGQ26,3.245,NGQ26,False,NONE,,0.01533166458072599
2026-07-07,50/200 DMA,6069.830978329874,1,NGQ26,3.265,NGQ26,False,NONE,,0.006163328197226425
2026-07-08,50/200 DMA,5971.300797058363,1,NGQ26,3.212,NGQ26,False,NONE,,-0.016232771822358272
2026-07-09,50/200 DMA,5599.488792260208,1,NGQ26,3.012,NGQ26,False,NONE,,-0.06226650062266503
2026-07-10,50/200 DMA,5465.636470532872,1,NGQ26,2.94,NGQ26,False,NONE,,-0.0239043824701195
2026-07-13,50/200 DMA,5385.696889501269,1,NGQ26,2.897,NGQ26,False,NONE,,-0.014625850340136082
2026-07-14,50/200 DMA,5398.710309669204,1,NGQ26,2.904,NGQ26,False,NONE,,0.0024162927166033743
2026-07-15,50/200 DMA,5435.89151014902,1,NGQ26,2.924,NGQ26,False,NONE,,0.00688705234159781
2026-07-16,50/200 DMA,5313.1935485656295,1,NGQ26,2.858,NGQ26,False,NONE,,-0.022571819425444506
2026-07-17,50/200 DMA,5411.72372983714,1,NGQ26,2.911,NGQ26,False,NONE,,0.018544436668999298
2026-07-20,50/200 DMA,5316.91166861361,1,NGQ26,2.86,NGQ26,False,NONE,,-0.017519752662315424
2026-07-21,50/200 DMA,5326.206968733565,1,NGQ26,2.865,NGQ26,False,NONE,,0.0017482517482518833
2026-07-22,50/200 DMA,5437.750570173011,1,NGQ26,2.925,NGQ26,False,NONE,,0.02094240837696315
2026-07-23,50/200 DMA,5421.019029957093,1,NGQ26,2.916,NGQ26,False,NONE,,-0.003076923076923088
2026-07-24,50/200 DMA,5337.361328877509,1,NGQ26,2.871,NGQ26,False,NONE,,-0.015432098765432056
2026-07-27,50/200 DMA,5183.059346886274,1,NGU26,2.788,NGQ26,True,NONE,,-0.028909787530477238
2026-07-28,50/200 DMA,5021.321124799078,1,NGU26,2.701,NGU26,False,NONE,,-0.03120516499282633
2026-07-29,50/200 DMA,5060.361385302883,1,NGU26,2.722,NGU26,False,NONE,,0.007774898185856971
2026-07-30,50/200 DMA,5127.287546166551,1,NGU26,2.758,NGU26,False,NONE,,0.013225569434239581
2026-07-31,50/200 DMA,5106.837885902652,1,NGU26,2.747,NGU26,False,NONE,,-0.003988397389412701
2026-08-03,50/200 DMA,5170.045926718338,1,NGU26,2.781,NGU26,False,NONE,,0.01237713869676016
2026-08-04,50/200 DMA,4985.998984343251,1,NGU26,2.682,NGU26,False,NONE,,-0.035598705501618144
2026-08-05,50/200 DMA,4997.153344487196,1,NGU26,2.688,NGU26,False,NONE,,0.0022371364653244186
2026-08-06,50/200 DMA,4907.918463335638,1,NGU26,2.64,NGU26,False,NONE,,-0.017857142857142905
2026-08-07,50/200 DMA,4891.186923119721,0,NGU26,2.662,NGU26,False,SELL,2.631,-0.003409090909091028
2026-08-10,50/200 DMA,4891.186923119721,0,NGU26,2.794,NGU26,False,NONE,,0.0
2026-08-11,50/200 DMA,4891.186923119721,0,NGU26,2.767,NGU26,False,NONE,,0.0
2026-08-12,50/200 DMA,4891.186923119721,0,NGU26,2.804,NGU26,False,NONE,,0.0
2026-08-13,50/200 DMA,4891.186923119721,0,NGU26,2.727,NGU26,False,NONE,,0.0
2026-08-14,50/200 DMA,4891.186923119721,0,NGU26,2.733,NGU26,False,NONE,,0.0
2026-08-17,50/200 DMA,4891.186923119721,0,NGU26,2.69,NGU26,False,NONE,,0.0
2026-08-18,50/200 DMA,4891.186923119721,0,NGU26,2.776,NGU26,False,NONE,,0.0
2026-08-19,50/200 DMA,4891.186923119721,0,NGU26,2.814,NGU26,False,NONE,,0.0
2026-08-20,50/200 DMA,4891.186923119721,0,NGU26,2.733,NGU26,False,NONE,,0.0
2026-08-21,50/200 DMA,4891.186923119721,0,NGU26,2.773,NGU26,False,NONE,,0.0
2026-08-24,50/200 DMA,4891.186923119721,0,NGU26,2.782,NGU26,False,NONE,,0.0
2026-08-25,50/200 DMA,4891.186923119721,0,NGV26,2.821,NGU26,True,NONE,,0.0
2026-08-26,50/200 DMA,4891.186923119721,0,NGV26,2.874,NGV26,False,NONE,,0.0
2026-08-27,50/200 DMA,4891.186923119721,0,NGV26,2.914,NGV26,False,NONE,,0.0
2026-08-28,50/200 DMA,4891.186923119721,0,NGV26,2.888,NGV26,False,NONE,,0.0
2026-08-31,50/200 DMA,4891.186923119721,0,NGV26,2.935,NGV26,False,NONE,,0.0
2026-09-01,50/200 DMA,4891.186923119721,0,NGV26,2.904,NGV26,False,NONE,,0.0
2026-09-02,50/200 DMA,4891.186923119721,0,NGV26,2.956,NGV26,False,NONE,,0.0
2026-09-03,50/200 DMA,4891.186923119721,0,NGV26,2.913,NGV26,False,NONE,,0.0
2026-09-04,50/200 DMA,4891.186923119721,0,NGV26,2.975,NGV26,False,NONE,,0.0
2026-09-08,50/200 DMA,4891.186923119721,0,NGV26,2.916,NGV26,False,NONE,,0.0
2026-09-09,50/200 DMA,4891.186923119721,0,NGV26,2.822,NGV26,False,NONE,,0.0
2026-09-10,50/200 DMA,4891.186923119721,0,NGV26,2.834,NGV26,False,NONE,,0.0
2026-09-11,50/200 DMA,4891.186923119721,0,NGV26,2.831,NGV26,False,NONE,,0.0
2026-09-14,50/200 DMA,4891.186923119721,0,NGV26,2.896,NGV26,False,NONE,,0.0
2026-09-15,50/200 DMA,4891.186923119721,0,NGV26,2.919,NGV26,False,NONE,,0.0
2026-09-16,50/200 DMA,4891.186923119721,0,NGV26,2.891,NGV26,False,NONE,,0.0
2026-09-17,50/200 DMA,4891.186923119721,0,NGV26,2.901,NGV26,False,NONE,,0.0
2021-09-17,Bollinger Mean Reversion,10000.0,0,NGV1,5.105,,True,NONE,,0.0
2021-09-20,Bollinger Mean Reversion,10000.0,0,NGV1,4.985,NGV1,False,NONE,,0.0
2021-09-21,Bollinger Mean Reversion,10000.0,0,NGV1,4.805,NGV1,False,NONE,,0.0
2021-09-22,Bollinger Mean Reversion,10000.0,0,NGV1,4.805,NGV1,False,NONE,,0.0
2021-09-23,Bollinger Mean Reversion,10000.0,0,NGV1,4.976,NGV1,False,NONE,,0.0
2021-09-24,Bollinger Mean Reversion,10000.0,0,NGV1,5.14,NGV1,False,NONE,,0.0
2021-09-27,Bollinger Mean Reversion,10000.0,0,NGX1,5.731,NGV1,True,NONE,,0.0
2021-09-28,Bollinger Mean Reversion,10000.0,0,NGX1,5.88,NGX1,False,NONE,,0.0
2021-09-29,Bollinger Mean Reversion,10000.0,0,NGX1,5.477,NGX1,False,NONE,,0.0
2021-09-30,Bollinger Mean Reversion,10000.0,0,NGX1,5.867,NGX1,False,NONE,,0.0
2021-10-01,Bollinger Mean Reversion,10000.0,0,NGX1,5.619,NGX1,False,NONE,,0.0
2021-10-04,Bollinger Mean Reversion,10000.0,0,NGX1,5.766,NGX1,False,NONE,,0.0
2021-10-05,Bollinger Mean Reversion,10000.0,0,NGX1,6.312,NGX1,False,NONE,,0.0
2021-10-06,Bollinger Mean Reversion,10000.0,0,NGX1,5.675,NGX1,False,NONE,,0.0
2021-10-07,Bollinger Mean Reversion,10000.0,0,NGX1,5.677,NGX1,False,NONE,,0.0
2021-10-08,Bollinger Mean Reversion,10000.0,0,NGX1,5.565,NGX1,False,NONE,,0.0
2021-10-11,Bollinger Mean Reversion,10000.0,0,NGX1,5.345,NGX1,False,NONE,,0.0
2021-10-12,Bollinger Mean Reversion,10000.0,0,NGX1,5.505,NGX1,False,NONE,,0.0
2021-10-13,Bollinger Mean Reversion,10000.0,0,NGX1,5.59,NGX1,False,NONE,,0.0
2021-10-14,Bollinger Mean Reversion,10000.0,0,NGX1,5.687,NGX1,False,NONE,,0.0
2021-10-15,Bollinger Mean Reversion,10000.0,0,NGX1,5.41,NGX1,False,NONE,,0.0
2021-10-18,Bollinger Mean Reversion,10000.0,0,NGX1,4.989,NGX1,False,NONE,,0.0
2021-10-19,Bollinger Mean Reversion,10202.526569079606,1,NGX1,5.088,NGX1,False,BUY,4.987,0.02025265690796063
2021-10-20,Bollinger Mean Reversion,10366.954080609583,1,NGX1,5.17,NGX1,False,NONE,,0.016116352201257733
2021-10-21,Bollinger Mean Reversion,10256.667335071183,1,NGX1,5.115,NGX1,False,NONE,,-0.010638297872340385
2021-10-22,Bollinger Mean Reversion,10587.527571686382,1,NGX1,5.28,NGX1,False,NONE,,0.032258064516129004
2021-10-25,Bollinger Mean Reversion,12143.573290555441,1,NGZ1,6.056,NGX1,True,NONE,,0.14696969696969697
2021-10-26,Bollinger Mean Reversion,12037.296972127528,1,NGZ1,6.003,NGZ1,False,NONE,,-0.008751651254953807
2021-10-27,Bollinger Mean Reversion,12428.313615400037,1,NGZ1,6.198,NGZ1,False,NONE,,0.03248375812093962
2021-10-28,Bollinger Mean Reversion,11594.144776418685,1,NGZ1,5.782,NGZ1,False,NONE,,-0.06711842529848344
2021-10-29,Bollinger Mean Reversion,10880.288750751952,1,NGZ1,5.426,NGZ1,False,NONE,,-0.0615703908682117
2021-11-01,Bollinger Mean Reversion,10399.037497493478,1,NGZ1,5.186,NGZ1,False,NONE,,-0.04423147806855887
2021-11-02,Bollinger Mean Reversion,11112.893523160212,1,NGZ1,5.542,NGZ1,False,NONE,,0.06864635557269572
2021-11-03,Bollinger Mean Reversion,11369.560858231398,1,NGZ1,5.67,NGZ1,False,NONE,,0.0230963551064598
2021-11-04,Bollinger Mean Reversion,11461.800681772607,1,NGZ1,5.716,NGZ1,False,NONE,,0.00811287477954159
2021-11-05,Bollinger Mean Reversion,11060.75797072388,1,NGZ1,5.516,NGZ1,False,NONE,,-0.034989503149055357
2021-11-08,Bollinger Mean Reversion,10882.293964307195,1,NGZ1,5.427,NGZ1,False,NONE,,-0.016134880348078418
2021-11-09,Bollinger Mean Reversion,9983.958291558049,1,NGZ1,4.979,NGZ1,False,NONE,,-0.08255021190344569
2021-11-10,Bollinger Mean Reversion,9785.442149588927,1,NGZ1,4.88,NGZ1,False,NONE,,-0.019883510745129618
2021-11-11,Bollinger Mean Reversion,10324.844595949466,1,NGZ1,5.149,NGZ1,False,NONE,,0.05512295081967222
2021-11-12,Bollinger Mean Reversion,9606.978143172246,1,NGZ1,4.791,NGZ1,False,NONE,,-0.06952806370168962
2021-11-15,Bollinger Mean Reversion,10060.156406657306,1,NGZ1,5.017,NGZ1,False,NONE,,0.04717178042162384
2021-11-16,Bollinger Mean Reversion,10380.990575496286,1,NGZ1,5.177,NGZ1,False,NONE,,0.03189156866653353
2021-11-17,Bollinger Mean Reversion,9657.108482053334,1,NGZ1,4.816,NGZ1,False,NONE,,-0.06973150473247047
2021-11-18,Bollinger Mean Reversion,9829.556847804288,1,NGZ1,4.902,NGZ1,False,NONE,,0.017857142857143016
2021-11-19,Bollinger Mean Reversion,10156.406657309,1,NGZ1,5.065,NGZ1,False,NONE,,0.03325173398612824
2021-11-22,Bollinger Mean Reversion,9602.967716061756,1,NGZ1,4.789,NGZ1,False,NONE,,-0.054491609081934955
2021-11-23,Bollinger Mean Reversion,9959.895728895122,1,NGZ1,4.967,NGZ1,False,NONE,,0.037168511171434604
2021-11-24,Bollinger Mean Reversion,10254.662121515938,1,NGF2,5.114,NGZ1,True,NONE,,0.02959532917253882
2021-11-26,Bollinger Mean Reversion,10982.554642069377,1,NGF2,5.477,NGF2,False,NONE,,0.07098161908486511
2021-11-29,Bollinger Mean Reversion,10180.469219971923,0,NGF2,4.854,NGF2,False,SELL,5.077,-0.07303268212525116
2021-11-30,Bollinger Mean Reversion,10180.469219971923,0,NGF2,4.567,NGF2,False,NONE,,0.0
2021-12-01,Bollinger Mean Reversion,10180.469219971923,0,NGF2,4.258,NGF2,False,NONE,,0.0
2021-12-02,Bollinger Mean Reversion,9578.284193042478,1,NGF2,4.056,NGF2,False,BUY,4.311,-0.05915100904662485
2021-12-03,Bollinger Mean Reversion,9757.758946166548,1,NGF2,4.132,NGF2,False,NONE,,0.018737672583826415
2021-12-06,Bollinger Mean Reversion,8636.04173914111,1,NGF2,3.657,NGF2,False,NONE,,-0.11495643756050333
2021-12-07,Bollinger Mean Reversion,8756.478744527,1,NGF2,3.708,NGF2,False,NONE,,0.013945857260049266
2021-12-08,Bollinger Mean Reversion,9009.160304846413,1,NGF2,3.815,NGF2,False,NONE,,0.02885652642934189
2021-12-09,Bollinger Mean Reversion,9006.798794936885,1,NGF2,3.814,NGF2,False,NONE,,-0.0002621231979029748
2021-12-10,Bollinger Mean Reversion,9268.926394894408,1,NGF2,3.925,NGF2,False,NONE,,0.02910330361824842
2021-12-13,Bollinger Mean Reversion,8959.568596746341,1,NGF2,3.794,NGF2,False,NONE,,-0.03337579617834385
2021-12-14,Bollinger Mean Reversion,8848.577630998561,1,NGF2,3.747,NGF2,False,NONE,,-0.01238798102266736
2021-12-15,Bollinger Mean Reversion,8978.46067602256,1,NGF2,3.802,NGF2,False,NONE,,0.01467840939418208
2021-12-16,Bollinger Mean Reversion,8893.44631927958,1,NGF2,3.766,NGF2,False,NONE,,-0.00946870068385064
2021-12-17,Bollinger Mean Reversion,8713.97156615551,1,NGF2,3.69,NGF2,False,NONE,,-0.020180562931492285
2021-12-20,Bollinger Mean Reversion,9054.028993127431,1,NGF2,3.834,NGF2,False,NONE,,0.039024390243902474
2021-12-21,Bollinger Mean Reversion,9136.681839960884,1,NGF2,3.869,NGF2,False,NONE,,0.009128847157016118
2021-12-22,Bollinger Mean Reversion,9389.363400280297,1,NGF2,3.976,NGF2,False,NONE,,0.0276557249935383
2021-12-23,Bollinger Mean Reversion,8810.793472446125,1,NGF2,3.731,NGF2,False,NONE,,-0.06161971830985913
2021-12-27,Bollinger Mean Reversion,9309.072063356374,1,NGG2,3.942,NGF2,True,NONE,,0.05655320289466648
2021-12-28,Bollinger Mean Reversion,9174.46599851332,1,NGG2,3.885,NGG2,False,NONE,,-0.014459665144596734
2021-12-29,Bollinger Mean Reversion,9091.813151679868,1,NGG2,3.85,NGG2,False,NONE,,-0.009009009009008917
2021-12-30,Bollinger Mean Reversion,8409.336787826496,1,NGG2,3.561,NGG2,False,NONE,,-0.07506493506493506
2021-12-31,Bollinger Mean Reversion,8808.431962536599,1,NGG2,3.73,NGG2,False,NONE,,0.0474585790508284
2022-01-03,Bollinger Mean Reversion,9009.160304846413,1,NGG2,3.815,NGG2,False,NONE,,0.02278820375335111
2022-01-04,Bollinger Mean Reversion,8777.732333712744,1,NGG2,3.717,NGG2,False,NONE,,-0.025688073394495414
2022-01-05,Bollinger Mean Reversion,9167.381468784739,1,NGG2,3.882,NGG2,False,NONE,,0.04439063761097661
2022-01-06,Bollinger Mean Reversion,9002.075775117832,1,NGG2,3.812,NGG2,False,NONE,,-0.01803194229778471
2022-01-07,Bollinger Mean Reversion,9247.672805708664,1,NGG2,3.916,NGG2,False,NONE,,0.02728226652675758
2022-01-10,Bollinger Mean Reversion,9632.598920961604,1,NGG2,4.079,NGG2,False,NONE,,0.04162410623084778
2022-01-11,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.249,NGG2,False,SELL,4.124,0.011032115714636026
2022-01-12,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.857,NGG2,False,NONE,,0.0
2022-01-13,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.27,NGG2,False,NONE,,0.0
2022-01-14,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.262,NGG2,False,NONE,,0.0
2022-01-18,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.283,NGG2,False,NONE,,0.0
2022-01-19,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.031,NGG2,False,NONE,,0.0
2022-01-20,Bollinger Mean Reversion,9738.86686689033,0,NGG2,3.802,NGG2,False,NONE,,0.0
2022-01-21,Bollinger Mean Reversion,9738.86686689033,0,NGG2,3.999,NGG2,False,NONE,,0.0
2022-01-24,Bollinger Mean Reversion,9738.86686689033,0,NGG2,4.027,NGG2,False,NONE,,0.0
2022-01-25,Bollinger Mean Reversion,9738.86686689033,0,NGH2,3.894,NGG2,True,NONE,,0.0
2022-01-26,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.036,NGH2,False,NONE,,0.0
2022-01-27,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.283,NGH2,False,NONE,,0.0
2022-01-28,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.639,NGH2,False,NONE,,0.0
2022-01-31,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.874,NGH2,False,NONE,,0.0
2022-02-01,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.751,NGH2,False,NONE,,0.0
2022-02-02,Bollinger Mean Reversion,9738.86686689033,0,NGH2,5.501,NGH2,False,NONE,,0.0
2022-02-03,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.888,NGH2,False,NONE,,0.0
2022-02-04,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.572,NGH2,False,NONE,,0.0
2022-02-07,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.232,NGH2,False,NONE,,0.0
2022-02-08,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.248,NGH2,False,NONE,,0.0
2022-02-09,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.009,NGH2,False,NONE,,0.0
2022-02-10,Bollinger Mean Reversion,9738.86686689033,0,NGH2,3.959,NGH2,False,NONE,,0.0
2022-02-11,Bollinger Mean Reversion,9738.86686689033,0,NGH2,3.941,NGH2,False,NONE,,0.0
2022-02-14,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.195,NGH2,False,NONE,,0.0
2022-02-15,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.306,NGH2,False,NONE,,0.0
2022-02-16,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.717,NGH2,False,NONE,,0.0
2022-02-17,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.486,NGH2,False,NONE,,0.0
2022-02-18,Bollinger Mean Reversion,9738.86686689033,0,NGH2,4.431,NGH2,False,NONE,,0.0
2022-02-22,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.461,NGH2,True,NONE,,0.0
2022-02-23,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.593,NGJ2,False,NONE,,0.0
2022-02-24,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.641,NGJ2,False,NONE,,0.0
2022-02-25,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.47,NGJ2,False,NONE,,0.0
2022-02-28,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.402,NGJ2,False,NONE,,0.0
2022-03-01,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.573,NGJ2,False,NONE,,0.0
2022-03-02,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.762,NGJ2,False,NONE,,0.0
2022-03-03,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.722,NGJ2,False,NONE,,0.0
2022-03-04,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,5.016,NGJ2,False,NONE,,0.0
2022-03-07,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.833,NGJ2,False,NONE,,0.0
2022-03-08,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.527,NGJ2,False,NONE,,0.0
2022-03-09,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.526,NGJ2,False,NONE,,0.0
2022-03-10,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.631,NGJ2,False,NONE,,0.0
2022-03-11,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.725,NGJ2,False,NONE,,0.0
2022-03-14,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.658,NGJ2,False,NONE,,0.0
2022-03-15,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.568,NGJ2,False,NONE,,0.0
2022-03-16,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.748,NGJ2,False,NONE,,0.0
2022-03-17,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.99,NGJ2,False,NONE,,0.0
2022-03-18,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.863,NGJ2,False,NONE,,0.0
2022-03-21,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,4.9,NGJ2,False,NONE,,0.0
2022-03-22,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,5.187,NGJ2,False,NONE,,0.0
2022-03-23,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,5.232,NGJ2,False,NONE,,0.0
2022-03-24,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,5.401,NGJ2,False,NONE,,0.0
2022-03-25,Bollinger Mean Reversion,9738.86686689033,0,NGJ2,5.571,NGJ2,False,NONE,,0.0
2022-03-28,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.538,NGJ2,True,NONE,,0.0
2022-03-29,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.33,NGK2,False,NONE,,0.0
2022-03-30,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.605,NGK2,False,NONE,,0.0
2022-03-31,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.642,NGK2,False,NONE,,0.0
2022-04-01,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.72,NGK2,False,NONE,,0.0
2022-04-04,Bollinger Mean Reversion,9738.86686689033,0,NGK2,5.712,NGK2,False,NONE,,0.0
2022-04-05,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.032,NGK2,False,NONE,,0.0
2022-04-06,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.029,NGK2,False,NONE,,0.0
2022-04-07,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.359,NGK2,False,NONE,,0.0
2022-04-08,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.278,NGK2,False,NONE,,0.0
2022-04-11,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.643,NGK2,False,NONE,,0.0
2022-04-12,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.68,NGK2,False,NONE,,0.0
2022-04-13,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.997,NGK2,False,NONE,,0.0
2022-04-14,Bollinger Mean Reversion,9738.86686689033,0,NGK2,7.3,NGK2,False,NONE,,0.0
2022-04-18,Bollinger Mean Reversion,9738.86686689033,0,NGK2,7.82,NGK2,False,NONE,,0.0
2022-04-19,Bollinger Mean Reversion,9738.86686689033,0,NGK2,7.176,NGK2,False,NONE,,0.0
2022-04-20,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.937,NGK2,False,NONE,,0.0
2022-04-21,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.957,NGK2,False,NONE,,0.0
2022-04-22,Bollinger Mean Reversion,9738.86686689033,0,NGK2,6.534,NGK2,False,NONE,,0.0
2022-04-25,Bollinger Mean Reversion,9738.86686689033,0,NGM2,6.805,NGK2,True,NONE,,0.0
2022-04-26,Bollinger Mean Reversion,9738.86686689033,0,NGM2,6.978,NGM2,False,NONE,,0.0
2022-04-27,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.339,NGM2,False,NONE,,0.0
2022-04-28,Bollinger Mean Reversion,9738.86686689033,0,NGM2,6.888,NGM2,False,NONE,,0.0
2022-04-29,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.244,NGM2,False,NONE,,0.0
2022-05-02,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.475,NGM2,False,NONE,,0.0
2022-05-03,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.954,NGM2,False,NONE,,0.0
2022-05-04,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.415,NGM2,False,NONE,,0.0
2022-05-05,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.783,NGM2,False,NONE,,0.0
2022-05-06,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.043,NGM2,False,NONE,,0.0
2022-05-09,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.026,NGM2,False,NONE,,0.0
2022-05-10,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.385,NGM2,False,NONE,,0.0
2022-05-11,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.64,NGM2,False,NONE,,0.0
2022-05-12,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.739,NGM2,False,NONE,,0.0
2022-05-13,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.663,NGM2,False,NONE,,0.0
2022-05-16,Bollinger Mean Reversion,9738.86686689033,0,NGM2,7.956,NGM2,False,NONE,,0.0
2022-05-17,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.304,NGM2,False,NONE,,0.0
2022-05-18,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.368,NGM2,False,NONE,,0.0
2022-05-19,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.308,NGM2,False,NONE,,0.0
2022-05-20,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.083,NGM2,False,NONE,,0.0
2022-05-23,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.744,NGM2,False,NONE,,0.0
2022-05-24,Bollinger Mean Reversion,9738.86686689033,0,NGM2,8.796,NGM2,False,NONE,,0.0
2022-05-25,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.993,NGM2,True,NONE,,0.0
2022-05-26,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.895,NGN2,False,NONE,,0.0
2022-05-27,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.727,NGN2,False,NONE,,0.0
2022-05-31,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.145,NGN2,False,NONE,,0.0
2022-06-01,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.696,NGN2,False,NONE,,0.0
2022-06-02,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.485,NGN2,False,NONE,,0.0
2022-06-03,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.523,NGN2,False,NONE,,0.0
2022-06-06,Bollinger Mean Reversion,9738.86686689033,0,NGN2,9.322,NGN2,False,NONE,,0.0
2022-06-07,Bollinger Mean Reversion,9738.86686689033,0,NGN2,9.293,NGN2,False,NONE,,0.0
2022-06-08,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.699,NGN2,False,NONE,,0.0
2022-06-09,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.963,NGN2,False,NONE,,0.0
2022-06-10,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.85,NGN2,False,NONE,,0.0
2022-06-13,Bollinger Mean Reversion,9738.86686689033,0,NGN2,8.609,NGN2,False,NONE,,0.0
