date,gold,silver,gold_valid,silver_valid,both_valid,gold_silver_ratio
2007-12-18,804.25,13.97,True,True,True,57.5697924123121
2007-12-19,799.75,13.98,True,True,True,57.20672389127325
2007-12-20,795.25,13.97,True,True,True,56.92555476020043
2007-12-21,810.5,14.28,True,True,True,56.75770308123249
2007-12-24,,14.35,False,True,False,
2007-12-27,829.0,14.67,True,True,True,56.50988411724608
2007-12-28,833.75,14.75,True,True,True,56.52542372881356
2007-12-31,,14.76,False,True,False,
2008-01-02,846.75,14.93,True,True,True,56.71466845277964
2008-01-03,858.85,15.38,True,True,True,55.84200260078023
2008-01-04,855.0,15.275,True,True,True,55.97381342062193
2008-01-07,859.25,15.24,True,True,True,56.38123359580052
2008-01-08,873.5,15.485,True,True,True,56.40942847917339
2008-01-09,877.0,16.0,True,True,True,54.8125
2008-01-10,884.25,15.62,True,True,True,56.61011523687581
2008-01-11,891.0,16.06,True,True,True,55.47945205479453
2008-01-14,902.0,16.5,True,True,True,54.66666666666666
2008-01-15,913.0,16.24,True,True,True,56.21921182266011
2008-01-16,889.75,15.85,True,True,True,56.13564668769716
2008-01-17,888.25,15.88,True,True,True,55.93513853904282
2008-01-18,882.0,15.825,True,True,True,55.73459715639811
2008-01-21,871.25,15.77,True,True,True,55.24730500951173
2008-01-22,875.0,15.57,True,True,True,56.197816313423246
2008-01-23,888.25,15.95,True,True,True,55.689655172413794
2008-01-24,909.25,16.35,True,True,True,55.61162079510703
2008-01-25,918.25,16.53,True,True,True,55.55051421657592
2008-01-28,921.75,16.44,True,True,True,56.067518248175176
2008-01-29,924.5,16.75,True,True,True,55.19402985074627
2008-01-30,919.0,16.76,True,True,True,54.832935560859184
2008-01-31,923.25,16.74,True,True,True,55.15232974910395
2008-02-01,914.75,17.19,True,True,True,53.21407795229784
2008-02-04,893.75,16.7,True,True,True,53.51796407185629
2008-02-05,887.5,16.51,True,True,True,53.75529981829194
2008-02-06,903.0,16.48,True,True,True,54.793689320388346
2008-02-07,899.75,16.7,True,True,True,53.87724550898204
2008-02-08,916.25,16.95,True,True,True,54.05604719764012
2008-02-11,918.0,17.37,True,True,True,52.84974093264248
2008-02-12,917.0,17.46,True,True,True,52.52004581901489
2008-02-13,899.0,16.98,True,True,True,52.94464075382803
2008-02-14,906.0,17.26,True,True,True,52.49130938586326
2008-02-15,912.5,17.38,True,True,True,52.50287686996548
2008-02-18,903.25,17.01,True,True,True,53.10111699000588
2008-02-19,924.0,17.25,True,True,True,53.56521739130435
2008-02-20,920.0,17.42,True,True,True,52.81285878300803
2008-02-21,945.0,17.98,True,True,True,52.55839822024471
2008-02-22,943.0,17.94,True,True,True,52.56410256410256
2008-02-25,937.75,18.06,True,True,True,51.92414174972315
2008-02-26,937.0,18.12,True,True,True,51.71081677704194
2008-02-27,959.5,19.33,True,True,True,49.63786859803415
2008-02-28,959.75,19.24,True,True,True,49.88305613305614
2008-02-29,971.5,19.62,True,True,True,49.5158002038736
2008-03-03,988.5,20.16,True,True,True,49.032738095238095
2008-03-04,984.75,20.32,True,True,True,48.4621062992126
2008-03-05,974.5,19.48,True,True,True,50.02566735112936
2008-03-06,976.5,20.8,True,True,True,46.94711538461538
2008-03-07,972.5,20.22,True,True,True,48.095944609297725
2008-03-10,969.25,19.57,True,True,True,49.52733776188043
2008-03-11,970.0,20.25,True,True,True,47.901234567901234
2008-03-12,975.5,19.7,True,True,True,49.51776649746193
2008-03-13,995.0,20.79,True,True,True,47.85954785954786
2008-03-14,1003.5,20.41,True,True,True,49.167074963253306
2008-03-17,1011.25,20.92,True,True,True,48.33891013384321
2008-03-18,1006.75,20.38,True,True,True,49.39892051030422
2008-03-19,958.5,19.88,True,True,True,48.21428571428572
2008-03-20,925.75,17.53,True,True,True,52.8094694808899
2008-03-25,926.75,17.575,True,True,True,52.73115220483642
2008-03-26,946.75,18.07,True,True,True,52.393469839513
2008-03-27,946.75,18.2,True,True,True,52.01923076923077
2008-03-28,934.25,18.36,True,True,True,50.88507625272332
2008-03-31,933.5,17.99,True,True,True,51.88993885491941
2008-04-01,887.75,16.74,True,True,True,53.03166069295102
2008-04-02,890.0,16.89,True,True,True,52.6939017169923
2008-04-03,896.5,17.15,True,True,True,52.27405247813412
2008-04-04,905.5,17.45,True,True,True,51.89111747851003
2008-04-07,926.5,17.96,True,True,True,51.58685968819599
2008-04-08,915.0,18.0,True,True,True,50.833333333333336
2008-04-09,917.0,17.49,True,True,True,52.42995997712979
2008-04-10,928.0,18.32,True,True,True,50.65502183406114
2008-04-11,927.75,17.95,True,True,True,51.68523676880223
2008-04-14,926.5,17.45,True,True,True,53.0945558739255
2008-04-15,929.75,17.86,True,True,True,52.05767077267637
2008-04-16,945.0,18.07,True,True,True,52.29662423907028
2008-04-17,946.0,18.56,True,True,True,50.9698275862069
2008-04-18,908.75,18.18,True,True,True,49.98624862486249
2008-04-21,918.5,17.86,True,True,True,51.42777155655095
2008-04-22,918.0,17.56,True,True,True,52.277904328018224
2008-04-23,898.5,17.55,True,True,True,51.19658119658119
2008-04-24,895.5,17.09,True,True,True,52.399063779988296
2008-04-25,891.5,16.68,True,True,True,53.44724220623501
2008-04-28,890.5,16.94,True,True,True,52.56788665879574
2008-04-29,880.0,16.78,True,True,True,52.44338498212157
2008-04-30,871.0,16.47,True,True,True,52.88403157255617
2008-05-01,853.0,16.64,True,True,True,51.262019230769226
2008-05-02,853.5,16.19,True,True,True,52.717726991970345
2008-05-06,880.0,16.7,True,True,True,52.69461077844311
2008-05-07,868.25,16.69,True,True,True,52.022168963451165
2008-05-08,877.0,16.58,True,True,True,52.8950542822678
2008-05-09,876.0,16.97,True,True,True,51.62050677666471
2008-05-12,883.5,16.74,True,True,True,52.777777777777786
2008-05-13,865.0,17.08,True,True,True,50.644028103044505
2008-05-14,866.5,16.69,True,True,True,51.91731575793888
2008-05-15,881.25,16.6,True,True,True,53.08734939759036
2008-05-16,897.0,16.83,True,True,True,53.29768270944742
2008-05-19,906.5,17.18,True,True,True,52.76484284051222
2008-05-20,914.5,17.03,True,True,True,53.69935408103347
2008-05-21,923.0,17.77,True,True,True,51.94147439504784
2008-05-22,922.75,17.82,True,True,True,51.78170594837261
2008-05-23,927.5,18.1,True,True,True,51.24309392265193
2008-05-27,906.75,18.14,True,True,True,49.98621830209482
2008-05-28,902.5,17.26,True,True,True,52.28852838933951
2008-05-29,883.0,17.17,True,True,True,51.42690739662201
2008-05-30,885.75,16.85,True,True,True,52.56676557863501
2008-06-02,888.25,16.86,True,True,True,52.68386714116252
2008-06-03,879.25,16.82,True,True,True,52.27407847800238
2008-06-04,883.5,16.67,True,True,True,52.999400119976
2008-06-05,878.75,16.65,True,True,True,52.777777777777786
2008-06-06,890.5,17.19,True,True,True,51.80337405468296
2008-06-09,896.25,17.46,True,True,True,51.33161512027491
2008-06-10,878.0,16.94,True,True,True,51.82998819362455
2008-06-11,876.25,16.58,True,True,True,52.84981905910736
2008-06-12,862.25,16.59,True,True,True,51.974080771549126
2008-06-13,866.0,16.31,True,True,True,53.09625996321276
2008-06-16,888.25,16.73,True,True,True,53.09324566646743
2008-06-17,881.5,17.22,True,True,True,51.1904761904762
2008-06-18,887.5,17.0,True,True,True,52.20588235294117
2008-06-19,903.0,17.22,True,True,True,52.43902439024391
2008-06-20,907.5,17.44,True,True,True,52.03555045871559
2008-06-23,881.0,17.19,True,True,True,51.25072716695753
2008-06-24,889.5,16.85,True,True,True,52.7893175074184
2008-06-25,882.75,16.7,True,True,True,52.85928143712575
2008-06-26,909.5,16.88,True,True,True,53.88033175355451
2008-06-27,919.5,17.4,True,True,True,52.8448275862069
2008-06-30,930.25,17.65,True,True,True,52.70538243626063
2008-07-01,937.5,17.56,True,True,True,53.38838268792711
2008-07-02,935.25,17.92,True,True,True,52.19029017857142
2008-07-03,934.0,18.31,True,True,True,51.01037684325505
2008-07-04,931.25,18.01,True,True,True,51.707384786229866
2008-07-07,916.75,17.85,True,True,True,51.35854341736695
2008-07-08,921.0,17.62,True,True,True,52.27014755959137
2008-07-09,927.25,17.82,True,True,True,52.03423120089786
2008-07-10,939.5,18.17,True,True,True,51.70610897083103
2008-07-11,962.75,18.38,True,True,True,52.38030467899892
2008-07-14,968.0,18.69,True,True,True,51.79240235420011
2008-07-15,986.0,19.3,True,True,True,51.0880829015544
2008-07-16,977.5,18.83,True,True,True,51.91184280403612
2008-07-17,965.5,18.67,True,True,True,51.713979646491694
2008-07-18,959.75,18.55,True,True,True,51.73854447439353
2008-07-21,960.5,18.35,True,True,True,52.34332425068119
2008-07-22,961.5,18.6,True,True,True,51.69354838709677
2008-07-23,926.5,17.59,True,True,True,52.67197271176805
2008-07-24,928.0,17.52,True,True,True,52.96803652968037
2008-07-25,920.5,17.55,True,True,True,52.45014245014245
2008-07-28,923.5,17.47,True,True,True,52.86204922724672
2008-07-29,916.75,17.42,True,True,True,52.62629161882893
2008-07-30,897.5,17.12,True,True,True,52.42406542056074
2008-07-31,918.0,17.48,True,True,True,52.51716247139588
2008-08-01,912.5,17.59,True,True,True,51.876065946560544
2008-08-04,905.75,17.37,True,True,True,52.14450201496833
2008-08-05,882.0,16.67,True,True,True,52.90941811637672
2008-08-06,879.5,16.74,True,True,True,52.53882915173238
2008-08-07,871.5,16.59,True,True,True,52.53164556962025
2008-08-08,852.5,15.76,True,True,True,54.09263959390863
2008-08-11,852.5,15.335,True,True,True,55.59178350179328
2008-08-12,817.75,14.45,True,True,True,56.59169550173011
2008-08-13,818.5,14.68,True,True,True,55.75613079019074
2008-08-14,818.0,14.86,True,True,True,55.047106325706594
2008-08-15,786.5,12.82,True,True,True,61.349453978159126
2008-08-18,796.25,13.01,True,True,True,61.20292083013067
2008-08-19,788.75,13.01,True,True,True,60.62644119907763
2008-08-20,815.75,13.27,True,True,True,61.47324792765637
2008-08-21,833.5,13.59,True,True,True,61.33186166298749
2008-08-22,824.0,13.62,True,True,True,60.4992657856094
2008-08-26,827.0,13.05,True,True,True,63.371647509578544
2008-08-27,827.0,13.76,True,True,True,60.10174418604651
2008-08-28,838.25,13.78,True,True,True,60.83091436865022
2008-08-29,833.0,13.76,True,True,True,60.53779069767442
2008-09-01,822.25,13.58,True,True,True,60.548600883652426
2008-09-02,798.5,13.18,True,True,True,60.58421851289833
2008-09-03,803.5,12.79,True,True,True,62.82251759186865
2008-09-04,805.75,13.02,True,True,True,61.885560675883255
2008-09-05,808.5,12.72,True,True,True,63.56132075471698
2008-09-08,808.0,12.38,True,True,True,65.26655896607431
2008-09-09,781.75,12.04,True,True,True,64.92940199335548
2008-09-10,775.75,11.27,True,True,True,68.83318544809228
2008-09-11,740.75,10.66,True,True,True,69.48874296435272
2008-09-12,750.25,10.8,True,True,True,69.46759259259258
2008-09-15,775.0,10.84,True,True,True,71.49446494464945
2008-09-16,779.5,10.88,True,True,True,71.64522058823529
2008-09-17,813.0,10.77,True,True,True,75.4874651810585
2008-09-18,863.0,12.93,True,True,True,66.74400618716165
2008-09-19,869.0,12.15,True,True,True,71.52263374485597
2008-09-22,889.0,12.985,True,True,True,68.46361185983828
2008-09-23,899.0,13.38,True,True,True,67.1898355754858
2008-09-24,896.0,13.29,True,True,True,67.41911211437171
2008-09-25,888.5,13.34,True,True,True,66.60419790104947
2008-09-26,902.0,13.18,True,True,True,68.43702579666162
2008-09-29,905.0,13.06,True,True,True,69.29555895865236
2008-09-30,884.5,12.96,True,True,True,68.24845679012346
2008-10-01,880.0,12.28,True,True,True,71.6612377850163
2008-10-02,852.0,12.25,True,True,True,69.55102040816327
2008-10-03,828.0,11.2,True,True,True,73.92857142857143
2008-10-06,875.5,11.29,True,True,True,77.5465013286094
2008-10-07,876.75,11.64,True,True,True,75.3221649484536
2008-10-08,903.5,11.65,True,True,True,77.55364806866953
2008-10-09,883.5,11.64,True,True,True,75.9020618556701
2008-10-10,900.5,11.74,True,True,True,76.70357751277683
2008-10-13,831.5,10.61,True,True,True,78.36946277097078
2008-10-14,832.5,10.89,True,True,True,76.44628099173553
2008-10-15,847.0,10.92,True,True,True,77.56410256410257
2008-10-16,802.5,9.99,True,True,True,80.33033033033033
2008-10-17,784.5,9.56,True,True,True,82.06066945606695
2008-10-20,795.0,9.79,True,True,True,81.2053115423902
2008-10-21,772.0,9.86,True,True,True,78.29614604462475
2008-10-22,744.0,9.84,True,True,True,75.60975609756098
2008-10-23,720.0,9.34,True,True,True,77.08779443254818
2008-10-24,712.5,8.88,True,True,True,80.23648648648648
2008-10-27,730.5,9.01,True,True,True,81.07658157602664
2008-10-28,730.5,9.09,True,True,True,80.36303630363037
2008-10-29,764.0,9.38,True,True,True,81.44989339019189
2008-10-30,755.25,10.02,True,True,True,75.37425149700599
2008-10-31,730.75,9.28,True,True,True,78.74461206896552
2008-11-03,729.5,10.05,True,True,True,72.5870646766169
2008-11-04,741.25,9.95,True,True,True,74.49748743718594
2008-11-05,753.75,10.28,True,True,True,73.32198443579767
2008-11-06,754.5,10.41,True,True,True,72.47838616714698
2008-11-07,735.25,10.13,True,True,True,72.58144126357354
2008-11-10,753.0,10.31,True,True,True,73.03588748787584
2008-11-11,733.75,9.94,True,True,True,73.81790744466801
2008-11-12,724.75,9.65,True,True,True,75.10362694300518
2008-11-13,713.5,9.365,True,True,True,76.18793379604912
2008-11-14,747.5,9.33,True,True,True,80.11789924973205
2008-11-17,734.0,9.5,True,True,True,77.26315789473684
2008-11-18,738.0,9.38,True,True,True,78.6780383795309
2008-11-19,762.0,9.4,True,True,True,81.06382978723404
2008-11-20,738.0,9.39,True,True,True,78.59424920127795
2008-11-21,774.5,9.17,True,True,True,84.46019629225736
2008-11-24,822.5,10.04,True,True,True,81.92231075697212
2008-11-25,820.5,10.33,True,True,True,79.42884801548887
2008-11-26,812.5,10.3,True,True,True,78.88349514563106
2008-11-27,814.0,10.26,True,True,True,79.33723196881091
2008-11-28,814.5,10.12,True,True,True,80.48418972332017
2008-12-01,778.0,9.91,True,True,True,78.50655903128153
2008-12-02,780.0,9.41,True,True,True,82.89054197662061
2008-12-03,766.25,9.43,True,True,True,81.25662778366915
2008-12-04,773.25,9.58,True,True,True,80.71503131524008
2008-12-05,749.0,9.46,True,True,True,79.17547568710359
2008-12-08,767.25,9.73,True,True,True,78.85405960945529
2008-12-09,767.75,9.83,True,True,True,78.1027466937945
2008-12-10,802.25,9.96,True,True,True,80.54718875502007
2008-12-11,827.75,10.39,True,True,True,79.6679499518768
2008-12-12,826.5,10.07,True,True,True,82.0754716981132
2008-12-15,826.0,10.33,True,True,True,79.96127783155856
2008-12-16,838.25,10.5,True,True,True,79.83333333333333
2008-12-17,870.0,10.98,True,True,True,79.23497267759562
2008-12-18,855.25,11.29,True,True,True,75.75287865367582
2008-12-19,835.75,10.61,True,True,True,78.77002827521207
2008-12-22,849.0,10.97,True,True,True,77.39288969917958
2008-12-23,843.5,10.7,True,True,True,78.83177570093459
2008-12-24,,10.29,False,True,False,
2008-12-29,880.25,10.93,True,True,True,80.5352241537054
2008-12-30,869.75,10.83,True,True,True,80.30932594644506
2008-12-31,,10.79,False,True,False,
2009-01-02,874.5,11.08,True,True,True,78.9259927797834
2009-01-05,853.5,11.07,True,True,True,77.10027100271003
2009-01-06,848.25,10.85,True,True,True,78.17972350230416
2009-01-07,848.5,11.41,True,True,True,74.36459246275197
2009-01-08,855.75,10.88,True,True,True,78.65349264705881
2009-01-09,847.25,11.22,True,True,True,75.51247771836006
2009-01-12,827.0,11.09,True,True,True,74.5716862037872
2009-01-13,826.5,10.62,True,True,True,77.82485875706216
2009-01-14,821.5,10.77,True,True,True,76.27669452181988
2009-01-15,810.0,10.51,True,True,True,77.06945765937203
2009-01-16,833.75,10.78,True,True,True,77.34230055658628
2009-01-19,833.0,11.16,True,True,True,74.6415770609319
2009-01-20,853.25,11.32,True,True,True,75.37544169611307
2009-01-21,849.25,11.34,True,True,True,74.88977072310406
2009-01-22,860.0,11.32,True,True,True,75.97173144876325
2009-01-23,875.75,11.46,True,True,True,76.41797556719023
2009-01-26,910.25,12.1,True,True,True,75.22727272727273
2009-01-27,897.5,11.91,True,True,True,75.3568429890848
2009-01-28,895.25,11.98,True,True,True,74.728714524207
2009-01-29,892.25,11.74,True,True,True,76.00085178875639
2009-01-30,919.5,12.51,True,True,True,73.50119904076739
2009-02-02,918.25,12.43,True,True,True,73.87369267900242
2009-02-03,904.5,12.37,True,True,True,73.12045270816492
2009-02-04,905.0,12.4,True,True,True,72.98387096774194
2009-02-05,920.0,12.8,True,True,True,71.875
2009-02-06,913.0,12.89,True,True,True,70.8301008533747
2009-02-09,895.0,13.01,True,True,True,68.79323597232897
2009-02-10,909.75,12.96,True,True,True,70.19675925925925
2009-02-11,938.0,13.39,True,True,True,70.05227781926811
2009-02-12,943.25,13.34,True,True,True,70.70839580209895
2009-02-13,935.5,13.37,True,True,True,69.9700822737472
2009-02-16,942.5,13.55,True,True,True,69.55719557195572
2009-02-17,968.0,13.9,True,True,True,69.64028776978417
2009-02-18,964.0,14.05,True,True,True,68.61209964412811
2009-02-19,980.5,14.26,True,True,True,68.75876577840113
2009-02-20,989.0,14.28,True,True,True,69.25770308123249
2009-02-23,985.75,14.36,True,True,True,68.64554317548746
2009-02-24,984.25,14.39,True,True,True,68.39819318971507
2009-02-25,978.5,13.81,True,True,True,70.85445329471398
2009-02-26,936.5,13.48,True,True,True,69.47329376854599
2009-02-27,952.0,13.21,True,True,True,72.0666161998486
2009-03-02,937.25,13.14,True,True,True,71.32800608828006
2009-03-03,913.75,12.68,True,True,True,72.06230283911673
2009-03-04,908.5,12.87,True,True,True,70.5905205905206
2009-03-05,913.0,13.15,True,True,True,69.4296577946768
2009-03-06,936.0,13.46,True,True,True,69.53937592867756
2009-03-09,923.75,13.36,True,True,True,69.14296407185628
2009-03-10,901.5,12.71,True,True,True,70.92840283241541
2009-03-11,899.5,12.62,True,True,True,71.2757527733756
2009-03-12,925.25,12.84,True,True,True,72.05996884735202
2009-03-13,928.0,13.11,True,True,True,70.78565980167811
2009-03-16,919.5,13.06,True,True,True,70.40581929555896
2009-03-17,915.5,12.86,True,True,True,71.18973561430793
2009-03-18,893.25,12.61,True,True,True,70.83663758921492
2009-03-19,956.5,13.13,True,True,True,72.84843869002285
2009-03-20,954.0,13.65,True,True,True,69.89010989010988
2009-03-23,949.25,13.76,True,True,True,68.98619186046511
2009-03-24,923.75,13.51,True,True,True,68.37527757216877
2009-03-25,929.0,13.16,True,True,True,70.59270516717325
2009-03-26,938.25,13.6,True,True,True,68.98897058823529
2009-03-27,924.0,13.22,True,True,True,69.89409984871406
2009-03-30,928.0,12.96,True,True,True,71.60493827160494
2009-03-31,916.5,13.11,True,True,True,69.90846681922197
2009-04-01,924.5,12.98,True,True,True,71.22496147919877
2009-04-02,897.75,12.88,True,True,True,69.70108695652173
2009-04-03,905.0,12.86,True,True,True,70.37325038880249
2009-04-06,870.25,12.41,True,True,True,70.1248992747784
2009-04-07,879.75,12.17,True,True,True,72.28841413311422
2009-04-08,880.0,12.28,True,True,True,71.6612377850163
2009-04-09,880.5,12.3,True,True,True,71.58536585365853
2009-04-14,887.5,12.65,True,True,True,70.15810276679842
2009-04-15,891.0,12.935,True,True,True,68.8828759180518
2009-04-16,880.5,12.65,True,True,True,69.60474308300395
2009-04-17,870.5,11.98,True,True,True,72.66277128547578
2009-04-20,877.0,12.06,True,True,True,72.71973466003317
2009-04-21,888.75,12.14,True,True,True,73.20840197693575
2009-04-22,886.0,12.12,True,True,True,73.10231023102311
2009-04-23,897.5,12.43,True,True,True,72.20434432823814
2009-04-24,907.5,12.78,True,True,True,71.0093896713615
2009-04-27,907.5,12.98,True,True,True,69.91525423728814
2009-04-28,891.0,12.56,True,True,True,70.93949044585987
2009-04-29,898.25,12.5,True,True,True,71.86
2009-04-30,883.25,12.63,True,True,True,69.93269992082344
2009-05-01,884.5,12.15,True,True,True,72.79835390946502
2009-05-05,910.0,13.11,True,True,True,69.41266209000763
2009-05-06,910.0,13.44,True,True,True,67.70833333333334
2009-05-07,912.25,14.01,True,True,True,65.11420413990007
2009-05-08,907.0,13.9,True,True,True,65.25179856115108
2009-05-11,913.0,13.9,True,True,True,65.68345323741006
2009-05-12,917.0,14.09,True,True,True,65.08161816891412
2009-05-13,924.0,14.14,True,True,True,65.34653465346534
2009-05-14,925.25,13.84,True,True,True,66.85332369942196
2009-05-15,929.5,13.92,True,True,True,66.77442528735632
2009-05-18,921.0,13.79,True,True,True,66.78752719361857
2009-05-19,924.75,13.88,True,True,True,66.62463976945244
2009-05-20,939.5,14.29,True,True,True,65.74527641707488
2009-05-21,937.5,14.23,True,True,True,65.88193956430077
2009-05-22,959.75,14.66,True,True,True,65.46725784447476
2009-05-26,945.0,14.3,True,True,True,66.08391608391608
2009-05-27,951.0,14.5,True,True,True,65.58620689655173
2009-05-28,957.75,14.88,True,True,True,64.3649193548387
2009-05-29,975.5,15.52,True,True,True,62.85438144329897
2009-06-01,981.75,15.86,True,True,True,61.901008827238336
2009-06-02,980.0,15.62,True,True,True,62.74007682458387
2009-06-03,976.75,15.97,True,True,True,61.16155291170945
2009-06-04,970.75,15.305,True,True,True,63.42698464554067
2009-06-05,962.0,15.65,True,True,True,61.46964856230032
2009-06-08,943.75,14.84,True,True,True,63.59501347708895
2009-06-09,956.0,14.93,True,True,True,64.03215003348961
2009-06-10,953.75,15.39,True,True,True,61.97205977907732
2009-06-11,947.5,15.09,True,True,True,62.78992710404241
2009-06-12,937.25,15.07,True,True,True,62.193098871930985
2009-06-15,932.25,14.31,True,True,True,65.14675052410901
2009-06-16,934.0,14.3,True,True,True,65.3146853146853
2009-06-17,930.5,14.02,True,True,True,66.3694721825963
2009-06-18,940.5,14.19,True,True,True,66.27906976744187
2009-06-19,935.25,14.23,True,True,True,65.72382290934645
2009-06-22,919.25,13.83,True,True,True,66.46782357194505
2009-06-23,920.75,13.77,True,True,True,66.86637618010167
2009-06-24,933.5,13.88,True,True,True,67.25504322766571
2009-06-25,937.25,13.87,True,True,True,67.57390050468638
2009-06-26,942.0,14.26,True,True,True,66.05890603085554
2009-06-29,935.5,14.07,True,True,True,66.48898365316276
2009-06-30,934.5,13.94,True,True,True,67.03730272596844
2009-07-01,938.25,13.65,True,True,True,68.73626373626374
2009-07-02,929.5,13.41,True,True,True,69.31394481730052
2009-07-03,932.5,13.44,True,True,True,69.38244047619048
2009-07-06,924.5,13.03,True,True,True,70.95165003837299
2009-07-07,924.0,13.32,True,True,True,69.36936936936937
2009-07-08,918.0,13.05,True,True,True,70.34482758620689
2009-07-09,911.75,12.89,True,True,True,70.73312645461598
2009-07-10,913.0,12.63,True,True,True,72.28820269200317
2009-07-13,908.5,12.47,True,True,True,72.85485164394547
2009-07-14,924.75,12.88,True,True,True,71.7973602484472
2009-07-15,938.0,13.27,True,True,True,70.68575734740016
2009-07-16,935.0,13.21,True,True,True,70.779712339137
2009-07-17,937.5,13.16,True,True,True,71.23860182370821
2009-07-20,952.75,13.74,True,True,True,69.34133915574964
2009-07-21,947.75,13.52,True,True,True,70.09985207100591
2009-07-22,948.25,13.4,True,True,True,70.76492537313433
2009-07-23,950.0,13.76,True,True,True,69.04069767441861
2009-07-24,951.5,13.78,True,True,True,69.04934687953556
2009-07-27,955.0,14.06,True,True,True,67.92318634423897
2009-07-28,944.25,14.02,True,True,True,67.35021398002853
2009-07-29,931.0,13.6,True,True,True,68.45588235294117
2009-07-30,932.5,13.4,True,True,True,69.58955223880596
2009-07-31,939.0,13.63,True,True,True,68.89214966984592
2009-08-03,959.75,14.29,True,True,True,67.16235129461163
2009-08-04,960.5,14.08,True,True,True,68.21732954545455
2009-08-05,960.5,14.67,True,True,True,65.4737559645535
2009-08-06,964.0,14.67,True,True,True,65.71233810497614
2009-08-07,956.0,14.65,True,True,True,65.25597269624573
2009-08-10,945.0,14.47,True,True,True,65.30753282653767
2009-08-11,942.75,14.355,True,True,True,65.67398119122257
2009-08-12,947.25,14.28,True,True,True,66.33403361344538
2009-08-13,953.5,15.07,True,True,True,63.271400132714
2009-08-14,953.5,14.98,True,True,True,63.65153538050734
2009-08-17,932.75,14.13,True,True,True,66.01203113941968
2009-08-18,935.0,14.09,True,True,True,66.35911994322214
2009-08-19,943.0,13.585,True,True,True,69.4147957305852
2009-08-20,940.5,14.04,True,True,True,66.98717948717949
2009-08-21,952.5,14.01,True,True,True,67.98715203426124
2009-08-24,951.5,14.41,True,True,True,66.03053435114504
2009-08-25,950.5,14.11,True,True,True,67.36357193479802
2009-08-26,940.5,14.32,True,True,True,65.67737430167598
2009-08-27,943.0,14.2,True,True,True,66.40845070422536
2009-08-28,955.5,14.54,True,True,True,65.7152682255846
2009-09-01,955.0,14.74,True,True,True,64.78968792401628
2009-09-02,964.75,14.91,True,True,True,64.7048960429242
2009-09-03,983.0,15.73,True,True,True,62.49205340114431
2009-09-04,989.0,15.95,True,True,True,62.00626959247649
2009-09-07,993.0,16.21,True,True,True,61.25848241826033
2009-09-08,1000.75,16.75,True,True,True,59.74626865671642
2009-09-09,999.5,16.24,True,True,True,61.54556650246306
2009-09-10,990.75,16.09,True,True,True,61.575512740832814
2009-09-11,1008.25,16.89,True,True,True,59.695085849615154
2009-09-14,999.25,16.35,True,True,True,61.11620795107033
2009-09-15,996.0,16.52,True,True,True,60.29055690072639
2009-09-16,1015.75,17.29,True,True,True,58.74783111625217
2009-09-17,1018.5,17.38,True,True,True,58.60184119677791
2009-09-18,1012.0,17.11,True,True,True,59.14669783752192
2009-09-21,997.0,16.68,True,True,True,59.77218225419664
2009-09-22,1014.0,17.24,True,True,True,58.81670533642692
2009-09-23,1010.25,17.1,True,True,True,59.07894736842105
2009-09-24,1009.75,16.76,True,True,True,60.247613365155125
2009-09-25,991.5,16.2,True,True,True,61.20370370370371
2009-09-28,991.75,15.91,True,True,True,62.33500942803269
2009-09-29,989.5,16.07,True,True,True,61.57436216552583
2009-09-30,995.75,16.45,True,True,True,60.53191489361702
2009-10-01,1004.75,16.55,True,True,True,60.70996978851964
2009-10-02,1003.5,16.21,True,True,True,61.90623072177668
2009-10-05,1005.5,16.23,True,True,True,61.95317313616759
2009-10-06,1038.75,16.95,True,True,True,61.283185840707965
2009-10-07,1040.25,17.4,True,True,True,59.7844827586207
2009-10-08,1045.0,17.8,True,True,True,58.70786516853932
2009-10-09,1051.5,17.63,True,True,True,59.642654566080544
2009-10-12,1058.75,17.89,True,True,True,59.18110676355506
2009-10-13,1057.5,17.99,True,True,True,58.78265703168427
2009-10-14,1059.5,17.93,True,True,True,59.09090909090909
2009-10-15,1053.5,17.54,True,True,True,60.06271379703535
2009-10-16,1047.5,17.31,True,True,True,60.51415366839977
2009-10-19,1050.5,17.52,True,True,True,59.960045662100455
2009-10-20,1061.75,17.755,True,True,True,59.80005632216277
2009-10-21,1053.75,17.39,True,True,True,60.595169637722826
2009-10-22,1053.0,17.55,True,True,True,60.0
2009-10-23,1061.75,17.65,True,True,True,60.155807365439095
2009-10-26,1054.0,17.61,True,True,True,59.852356615559344
2009-10-27,1036.5,17.06,True,True,True,60.75615474794842
2009-10-28,1031.75,16.33,True,True,True,63.181261481935096
2009-10-29,1040.5,16.33,True,True,True,63.71708511941213
2009-10-30,1040.0,16.57,True,True,True,62.76403138201569
2009-11-02,1062.0,16.58,True,True,True,64.05307599517492
2009-11-03,1061.0,16.35,True,True,True,64.89296636085626
2009-11-04,1090.0,17.48,True,True,True,62.35697940503432
2009-11-05,1089.0,17.38,True,True,True,62.65822784810127
2009-11-06,1096.75,17.525,True,True,True,62.58202567760343
2009-11-09,1106.75,17.68,True,True,True,62.59898190045249
2009-11-10,1101.5,17.26,True,True,True,63.8180764774044
2009-11-11,1115.25,17.63,True,True,True,63.25865002836076
2009-11-12,1114.75,17.51,True,True,True,63.663620788121065
