image_name,min_component_area,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio
cju2htabevq9108015qjei0x7.jpg,200,0.563885132812321,0.3926462608917685,0.9472549472549473,0.40142269790511,0.1981658935546875,0.467620849609375
cju2htabevq9108015qjei0x7.jpg,500,0.563885132812321,0.3926462608917685,0.9472549472549473,0.40142269790511,0.1981658935546875,0.467620849609375
cju7druhp2gp308715i6km7be.jpg,0,0.6484306292645944,0.47976126368695027,0.9367388066240252,0.495825990167888,0.1741485595703125,0.329010009765625
cju7druhp2gp308715i6km7be.jpg,50,0.6475282978787971,0.4787740082570454,0.9366166271617944,0.49480567665337166,0.1738128662109375,0.329010009765625
cju7druhp2gp308715i6km7be.jpg,100,0.6475282978787971,0.4787740082570454,0.9366166271617944,0.49480567665337166,0.1738128662109375,0.329010009765625
cju7druhp2gp308715i6km7be.jpg,200,0.6475282978787971,0.4787740082570454,0.9366166271617944,0.49480567665337166,0.1738128662109375,0.329010009765625
cju7druhp2gp308715i6km7be.jpg,500,0.6475282978787971,0.4787740082570454,0.9366166271617944,0.49480567665337166,0.1738128662109375,0.329010009765625
cju2spdagu1l50835da1f46fr.jpg,0,0.3314885927264513,0.19867325526297977,0.19963270303360087,0.9763805721889555,0.224334716796875,0.045867919921875
cju2spdagu1l50835da1f46fr.jpg,50,0.33199479667439624,0.19903702699037026,0.2,0.9763805721889555,0.2239227294921875,0.045867919921875
cju2spdagu1l50835da1f46fr.jpg,100,0.33199479667439624,0.19903702699037026,0.2,0.9763805721889555,0.2239227294921875,0.045867919921875
cju2spdagu1l50835da1f46fr.jpg,200,0.33199479667439624,0.19903702699037026,0.2,0.9763805721889555,0.2239227294921875,0.045867919921875
cju2spdagu1l50835da1f46fr.jpg,500,0.33199479667439624,0.19903702699037026,0.2,0.9763805721889555,0.2239227294921875,0.045867919921875
cju7ehljc2or70871261br8ai.jpg,0,0.6144810358307431,0.443502436070357,0.999813838039094,0.4435390629301327,0.2458953857421875,0.554290771484375
cju7ehljc2or70871261br8ai.jpg,50,0.6145161905488387,0.4435390629301327,1.0,0.4435390629301327,0.245849609375,0.554290771484375
cju7ehljc2or70871261br8ai.jpg,100,0.6145161905488387,0.4435390629301327,1.0,0.4435390629301327,0.245849609375,0.554290771484375
cju7ehljc2or70871261br8ai.jpg,200,0.6145161905488387,0.4435390629301327,1.0,0.4435390629301327,0.245849609375,0.554290771484375
cju7ehljc2or70871261br8ai.jpg,500,0.6145161905488387,0.4435390629301327,1.0,0.4435390629301327,0.245849609375,0.554290771484375
cju7adqyj1jcx08712r1ro5gx.jpg,0,0.8863905994011638,0.7959618506493507,0.9355992844364938,0.842099613568055,0.255889892578125,0.2843017578125
cju7adqyj1jcx08712r1ro5gx.jpg,50,0.8863905994011638,0.7959618506493507,0.9355992844364938,0.842099613568055,0.255889892578125,0.2843017578125
cju7adqyj1jcx08712r1ro5gx.jpg,100,0.8863905994011638,0.7959618506493507,0.9355992844364938,0.842099613568055,0.255889892578125,0.2843017578125
cju7adqyj1jcx08712r1ro5gx.jpg,200,0.8863905994011638,0.7959618506493507,0.9355992844364938,0.842099613568055,0.255889892578125,0.2843017578125
cju7adqyj1jcx08712r1ro5gx.jpg,500,0.8863905994011638,0.7959618506493507,0.9355992844364938,0.842099613568055,0.255889892578125,0.2843017578125
cju2z9vlp9j0w0801oag91sy9.jpg,0,0.8018946781833379,0.6693023255813954,0.7045862575485555,0.9303879310344828,0.0934906005859375,0.07080078125
cju2z9vlp9j0w0801oag91sy9.jpg,50,0.8018946781833379,0.6693023255813954,0.7045862575485555,0.9303879310344828,0.0934906005859375,0.07080078125
cju2z9vlp9j0w0801oag91sy9.jpg,100,0.8018946781833379,0.6693023255813954,0.7045862575485555,0.9303879310344828,0.0934906005859375,0.07080078125
cju2z9vlp9j0w0801oag91sy9.jpg,200,0.8018946781833379,0.6693023255813954,0.7045862575485555,0.9303879310344828,0.0934906005859375,0.07080078125
