image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju5ktjwofed70817eg58ef7u.jpg,0.6969918580273999,0.5349098256379555,0.5391055132362923,0.9856591285162714,0.2023162841796875,0.11065673828125,0.0916595458984375,mixed_or_reasonable
cju8axq24r4an0755yhv9d4ly.jpg,0.2931823656950132,0.1717713479181369,0.1717713479181369,1.0,0.216217041015625,0.037139892578125,0.1790771484375,over_segmentation
cju7dwe282dc309876rco45ts.jpg,0.3825169147496617,0.2364889736639561,0.4529257194129334,0.331053543823488,0.2380828857421875,0.3257293701171875,-0.087646484375,poor_prediction
cju7ajnbo1gvm098749rdouk0.jpg,0.7840273461777502,0.6447738308203425,0.9520754716981132,0.6664025356576863,0.1617431640625,0.2310791015625,-0.0693359375,mixed_or_reasonable
cju1fj6axwfp30835ukhuzhw9.jpg,0.6707886979653461,0.5046516659454782,0.5502260664438765,0.8590105573287503,0.3881072998046875,0.24859619140625,0.1395111083984375,mixed_or_reasonable
cju7dsrtb2f8i085064kwugfk.jpg,0.8155214459905322,0.6885067215695774,0.6895924308588064,0.9977184977184976,0.12579345703125,0.086944580078125,0.038848876953125,mixed_or_reasonable
cju2i8br1vqtd08784u6vmcjk.jpg,0.725978150849883,0.5698317900389019,0.6435245343728729,0.8326661329063251,0.2465972900390625,0.190582275390625,0.0560150146484375,mixed_or_reasonable
cju2t62nq45jl0799odpufwx6.jpg,0.8885756477379514,0.7994926923541491,0.8070474913125648,0.9884267901142388,0.2502899169921875,0.2043609619140625,0.045928955078125,mixed_or_reasonable
cju2uzabhs6er0993x3aaf87p.jpg,0.4422340524890258,0.283889921458121,0.3262142611091974,0.6863313523699087,0.2214813232421875,0.1052703857421875,0.1162109375,mixed_or_reasonable
cju2z1nxlzaj40835wj81s1iy.jpg,0.8069802253210431,0.6764181469986132,0.9694302479651712,0.6911605937921728,0.161224365234375,0.22613525390625,-0.064910888671875,mixed_or_reasonable
cju7dxffn2eam0817qxosfwch.jpg,0.7360333662605641,0.5823202500868357,0.6461746001156292,0.8549209586945437,0.2375335693359375,0.179534912109375,0.0579986572265625,mixed_or_reasonable
cju15ptjtppz40988odsm9azx.jpg,0.37197139502615,0.2284796433488494,0.2380139325228794,0.850830078125,0.223419189453125,0.0625,0.160919189453125,over_segmentation
